repo_id,commits,interval
51766472,2,-26
51766472,18,-38
51766472,7,-39
51766472,1,133
51766472,4,132
51766472,5,-2
51766472,1,-18
51766472,1,-28
51766472,1,-33
51766472,1,-43
51766472,4,118
51766472,1,65
51766472,2,-11
51766472,1,-24
51766472,10,-40
51766472,5,73
51766472,1,-13
51766472,1,-27
51766472,4,-34
51766472,1,70
51766472,8,-37
51766472,6,124
51766472,2,89
51766472,2,55
51766472,1,2
51766472,1,-16
51766472,2,-30
51766472,2,69
51766472,2,3
51766472,4,-25
51766472,2,116
2632050,1,124
2632050,1,11
2632050,1,-3
2632050,3,-36
2632050,5,116
2632050,2,115
2632050,1,25
2632050,3,117
2632050,1,-41
2632050,1,10
2632050,5,-4
2632050,1,-6
2632050,6,-8
2632050,6,125
2632050,21,118
2632050,1,33
15292926,4,35
15292926,1,-6
15292926,1,-15
15292926,3,-46
15292926,1,60
15292926,2,44
15292926,1,41
15292926,3,36
163152024,13,115
163152024,11,109
163152024,3,121
163152024,10,119
163152024,6,107
163152024,4,124
163152024,14,116
163152024,8,114
163152024,5,117
163152024,12,113
163152024,33,110
163152024,23,108
163152024,1,155
163152024,4,152
163152024,6,130
163152024,8,138
163152024,9,126
163152024,21,112
163152024,7,111
163152024,1,125
163152024,4,122
163152024,26,120
163152024,27,137
163152024,5,134
163152024,3,105
163152024,12,123
163152024,13,118
163152024,5,106
163152024,8,104
163152024,12,154
163152024,21,153
163152024,5,127
77174289,1,32
77174289,1,21
77174289,14,12
77174289,3,85
77174289,5,75
77174289,1,69
77174289,2,34
77174289,2,33
77174289,3,56
77174289,8,25
77174289,2,22
77174289,2,20
77174289,4,57
77174289,7,3
77174289,2,1
77174289,1,77
77174289,1,66
77174289,3,37
77174289,2,35
77174289,2,11
77174289,3,65
77174289,1,62
77174289,5,44
77174289,1,16
77174289,4,10
77174289,6,84
77174289,3,28
77174289,10,18
77174289,10,5
77174289,8,4
77174289,1,64
77174289,1,51
77174289,5,24
77174289,5,9
77174289,10,6
77174289,3,72
77174289,1,45
77174289,4,39
77174289,5,29
77174289,3,23
77174289,2,17
77174289,1,2
77174289,4,61
77174289,2,42
77174289,3,41
77174289,1,31
77174289,16,7
77174289,2,30
77174289,2,26
77174289,1,19
77174289,1,71
77174289,4,60
77174289,2,58
77174289,2,43
77174289,6,36
77174289,1,94
77174289,1,55
77174289,10,47
77174289,12,15
77174289,3,70
77174289,1,49
77174289,5,48
77174289,1,38
77174289,9,8
77174289,1,101
77174289,1,54
12240223,2,111
12240223,3,108
12240223,1,70
12240223,2,62
12240223,2,50
12240223,1,23
12240223,7,17
12240223,1,94
12240223,4,72
12240223,1,69
12240223,3,63
12240223,4,58
12240223,2,51
12240223,2,100
12240223,2,75
12240223,26,57
12240223,4,8
12240223,2,-13
12240223,1,79
12240223,21,18
12240223,1,5
12240223,15,-29
8737287,4,15
8737287,7,6
8737287,1,122
8737287,1,19
8737287,1,114
8737287,2,109
8737287,22,79
8737287,11,45
8737287,2,142
8737287,5,115
8737287,2,120
8737287,2,89
8737287,1,24
8737287,71,-4
8737287,68,152
8737287,53,123
8737287,3,17
8737287,17,151
8737287,3,51
8737287,7,135
8737287,5,124
8737287,1,42
8737287,4,31
8737287,14,26
8737287,3,12
8737287,5,153
8737287,9,136
8737287,1,4
8737287,1,-34
8737287,26,133
8737287,2,108
8737287,7,44
8737287,1,38
8737287,2,13
8737287,8,-23
8737287,2,140
8737287,2,139
8737287,2,-25
8737287,1,-27
8737287,13,-3
8737287,2,99
8737287,10,14
8737287,17,46
8737287,3,43
8737287,7,41
8737287,3,40
8737287,1,22
8737287,32,134
8737287,41,47
11436765,30,35
11436765,2,-33
11436765,3,-36
11436765,2,-42
11436765,1,-43
11436765,6,89
11436765,11,65
11436765,19,63
11436765,2,-37
11436765,6,110
11436765,3,39
11436765,1,1
11436765,1,137
11436765,1,123
77227085,1,85
77227085,10,65
77227085,5,61
77227085,4,-37
77227085,4,-44
77227085,28,152
77227085,14,96
77227085,19,86
77227085,21,32
77227085,46,9
77227085,6,131
77227085,16,91
77227085,4,26
77227085,3,-34
77227085,5,151
77227085,5,146
77227085,8,51
77227085,7,50
77227085,7,41
77227085,8,119
77227085,22,106
77227085,21,59
77227085,18,52
77227085,21,23
77227085,96,4
77227085,34,-45
77227085,1,156
77227085,30,105
77227085,1,-50
77227085,18,104
77227085,20,-10
77227085,6,70
77227085,72,35
77227085,4,157
77227085,2,125
77227085,54,11
77227085,74,5
77227085,2,-13
77227085,9,90
77227085,16,31
77227085,27,46
77227085,29,25
77227085,18,17
77227085,2,-31
77227085,3,142
77227085,7,95
77227085,30,8
77227085,59,2
77227085,4,-38
77227085,4,-42
77227085,16,150
77227085,13,123
77227085,7,87
77227085,19,63
77227085,26,54
77227085,50,3
77227085,4,-2
77227085,6,-5
77227085,9,153
77227085,19,99
77227085,22,-9
77227085,2,69
77227085,4,-8
77227085,25,-39
77227085,16,89
77227085,18,101
77227085,1,133
77227085,16,118
77227085,34,53
77227085,27,33
77227085,7,-14
77227085,3,122
77227085,7,74
77227085,23,109
77227085,86,94
77227085,40,73
77227085,31,29
77227085,24,28
77227085,6,-41
77227085,2,135
77227085,34,130
77227085,4,64
77227085,33,37
77227085,24,36
77227085,50,34
77227085,3,154
77227085,61,93
77227085,7,92
77227085,11,42
77227085,4,18
77227085,39,10
77227085,58,6
77227085,6,-7
77227085,26,147
77227085,1,124
77227085,6,66
77227085,4,-12
77227085,5,82
77227085,2,84
77227085,8,88
77227085,1,45
77227085,11,38
77227085,67,7
77227085,45,16
77227085,16,132
77227085,2,121
77227085,2,76
77227085,9,58
77227085,18,56
77227085,10,62
77227085,1,-3
77227085,4,134
77227085,25,108
77227085,15,20
77227085,46,13
77227085,2,-16
77227085,1,-27
77227085,1,-30
77227085,12,149
77227085,3,145
77227085,49,27
77227085,9,12
77227085,17,-18
77227085,13,127
77227085,1,120
77227085,7,77
77227085,5,60
77227085,1,68
77227085,1,22
77227085,1,97
77227085,4,78
77227085,16,40
77227085,21,21
77227085,63,15
77227085,1,-17
77227085,7,-19
77227085,13,72
77227085,2,43
77227085,20,49
77227085,19,39
77227085,16,-15
77227085,14,55
77227085,34,48
77227085,7,-11
77227085,7,-40
77227085,4,80
77227085,28,30
77227085,10,-1
77227085,24,100
77227085,25,57
77227085,1,-80
77227085,3,-20
77227085,29,148
77227085,6,81
77227085,26,103
77227085,58,47
77227085,4,-21
77227085,1,141
77227085,18,110
77227085,4,71
77227085,63,14
77227085,23,0
77227085,5,-43
77227085,1,107
77227085,1,75
77227085,1,98
77227085,3,79
77227085,10,24
77227085,84,1
4724712,5,60
4724712,4,-17
4724712,1,149
4724712,3,135
4724712,6,110
4724712,2,104
4724712,4,76
4724712,1,139
4724712,2,88
4724712,5,36
4724712,2,28
4724712,3,27
4724712,1,15
4724712,17,-37
4724712,2,131
4724712,3,117
4724712,4,8
4724712,6,-3
4724712,7,-24
4724712,8,45
4724712,8,4
4724712,8,-30
4724712,3,109
4724712,6,90
4724712,3,-6
4724712,2,153
4724712,1,112
4724712,3,74
4724712,11,24
4724712,1,-4
4724712,1,145
4724712,7,11
4724712,14,-11
4724712,12,-18
4724712,7,107
4724712,3,98
4724712,9,26
4724712,2,-14
4724712,1,122
4724712,4,101
4724712,2,137
4724712,1,83
4724712,4,-1
4724712,27,-25
4724712,6,62
4724712,14,0
4724712,20,-27
4724712,6,-33
4724712,4,125
4724712,7,113
4724712,6,-2
4724712,1,-10
4724712,2,-16
4724712,8,146
4724712,2,89
4724712,1,25
4724712,13,20
4724712,2,111
4724712,4,3
4724712,11,-7
4724712,15,-40
4724712,4,118
4724712,5,100
4724712,3,61
4724712,14,10
4724712,2,7
4724712,17,1
4724712,2,-48
4724712,2,21
4724712,3,-5
4724712,25,-23
4724712,5,-28
4724712,21,-38
4724712,5,-22
4724712,3,-29
4724712,2,121
4724712,2,75
4724712,4,46
4724712,12,9
4724712,9,-15
4724712,4,133
4724712,3,35
4724712,22,31
4724712,2,2
4724712,8,-12
4724712,4,-8
4724712,14,-31
4724712,1,-36
4724712,2,136
4724712,4,105
4724712,2,97
4724712,8,59
4724712,4,23
4724712,1,114
4724712,2,93
4724712,1,77
4724712,1,-43
4724712,11,132
4724712,12,119
4724712,4,17
4724712,1,-9
4724712,6,-13
4724712,1,150
4724712,1,143
4724712,1,116
4724712,16,-34
4724712,4,-35
4724712,4,87
4724712,3,12
4724712,6,-21
4724712,5,-41
4724712,1,92
4724712,5,32
4724712,1,16
4724712,1,-26
4724712,8,-32
4724712,2,148
4724712,2,5
4724712,16,-39
200886755,10,155
200886755,9,154
200886755,4,153
161024964,4,150
161024964,4,135
161024964,7,133
161024964,2,125
161024964,7,124
161024964,10,105
161024964,4,109
161024964,4,144
161024964,11,108
161024964,15,103
161024964,6,117
161024964,1,116
161024964,4,151
161024964,15,143
161024964,8,139
161024964,4,129
161024964,6,122
161024964,2,118
161024964,12,106
161024964,19,137
161024964,2,136
161024964,7,132
161024964,12,126
161024964,11,113
161024964,25,102
161024964,9,146
161024964,9,140
161024964,10,130
161024964,13,114
161024964,9,112
161024964,6,107
161024964,26,145
161024964,9,141
161024964,29,138
161024964,2,128
161024964,16,115
161024964,18,104
161024964,4,149
161024964,8,147
161024964,5,142
161024964,4,120
161024964,6,110
10379062,2,118
10379062,2,21
10379062,4,-25
10379062,13,-30
10379062,1,126
10379062,2,96
10379062,3,18
10379062,2,-27
10379062,9,119
10379062,3,95
10379062,1,66
10379062,1,40
10379062,1,-4
10379062,4,92
10379062,5,-29
10379062,22,-42
10379062,3,-48
10379062,8,-49
10379062,1,145
10379062,7,91
10379062,2,78
10379062,2,43
10379062,7,-50
10379062,2,64
10379062,5,12
10379062,2,-20
10379062,3,-38
10379062,1,6
10379062,1,-19
10379062,4,-26
10379062,8,-28
10379062,1,-40
10379062,4,-41
10379062,1,93
10379062,2,19
10379062,2,11
10379062,1,2
10379062,1,-3
10379062,1,-15
10379062,9,-31
10379062,3,-32
10379062,8,-43
131692854,3,109
131692854,1,106
131692854,2,87
131692854,11,78
131692854,6,70
131692854,3,111
131692854,2,102
131692854,3,90
131692854,4,79
131692854,4,74
131692854,4,72
131692854,60,71
120950888,2,140
120950888,5,93
120950888,6,91
120950888,1,90
120950888,2,74
120950888,3,71
120950888,2,67
120950888,8,146
120950888,2,139
120950888,3,137
120950888,1,94
120950888,5,70
120950888,3,69
120950888,2,65
120950888,4,149
120950888,1,110
120950888,2,147
120950888,3,138
120950888,3,66
120950888,5,148
3587656,2,37
3587656,1,-13
3587656,3,-48
199188208,1,137
199188208,3,136
199188208,62,135
199188208,8,134
199188208,2,142
199188208,2,139
199188208,4,138
28133215,1,118
28133215,5,65
28133215,3,45
28133215,3,8
28133215,4,128
28133215,8,90
28133215,3,41
28133215,5,36
28133215,2,157
28133215,4,146
28133215,1,121
28133215,1,77
28133215,5,40
28133215,6,151
28133215,4,91
28133215,1,2
28133215,13,144
28133215,11,134
28133215,5,123
28133215,2,71
28133215,7,43
28133215,2,140
28133215,2,131
28133215,5,92
28133215,1,38
28133215,1,-28
28133215,4,135
28133215,21,133
28133215,6,130
28133215,5,74
28133215,1,69
28133215,1,112
28133215,4,106
28133215,1,0
28133215,1,-8
28133215,2,145
28133215,1,70
28133215,1,68
28133215,8,132
28133215,8,102
28133215,1,39
28133215,4,155
28133215,6,152
28133215,1,139
28133215,6,67
28133215,3,7
28133215,3,143
28133215,5,42
28133215,3,13
28133215,1,6
28133215,1,-9
28133215,2,150
28133215,13,149
28133215,2,137
28133215,2,129
28133215,2,75
28133215,3,-13
28133215,2,-15
28133215,1,141
28133215,11,127
28133215,11,44
28133215,1,26
28133215,2,-36
28133215,4,35
28133215,2,-14
8788891,1,8
8788891,9,3
8788891,5,-50
8788891,2,107
8788891,1,79
8788891,1,10
8788891,1,101
8788891,1,54
8788891,4,-48
8788891,3,15
8788891,8,6
8788891,4,4
8788891,1,-20
8788891,4,139
8788891,1,114
8788891,2,26
8788891,17,49
8788891,1,154
8788891,1,96
8788891,3,68
8788891,19,50
8788891,2,16
8788891,3,-21
8788891,3,140
8788891,1,56
8788891,2,53
8788891,1,-15
8788891,8,-40
8788891,4,-41
8788891,6,109
8788891,1,28
8788891,11,7
8788891,2,31
8788891,2,27
8788891,1,-39
8788891,2,151
8788891,1,111
8788891,1,95
8788891,1,86
8788891,1,41
8788891,4,30
8788891,1,19
8788891,15,5
8788891,1,123
8788891,1,112
8788891,2,110
8788891,6,-42
5547488,1,-47
5547488,3,138
5547488,2,88
5547488,4,73
5547488,1,-3
5547488,2,-6
5547488,2,-28
5547488,6,154
5547488,32,153
5547488,5,33
140307106,21,126
140307106,1,111
140307106,2,131
140307106,23,128
140307106,29,124
140307106,2,117
140307106,4,143
140307106,1,108
140307106,1,84
140307106,6,82
140307106,1,125
140307106,3,110
140307106,4,106
140307106,2,103
140307106,3,118
140307106,19,116
140307106,2,157
140307106,28,156
140307106,1,133
140307106,5,123
140307106,8,80
140307106,1,147
140307106,2,112
140307106,10,107
140307106,5,105
140307106,16,144
140307106,1,138
140307106,6,135
140307106,3,104
140307106,23,145
140307106,9,129
140307106,4,127
157914918,1,99
157914918,8,98
14665212,2,-48
14665212,6,-47
2155202,6,-17
2155202,4,150
2155202,6,126
2155202,3,112
2155202,1,102
2155202,6,79
2155202,13,78
137190164,2,111
137190164,4,88
137190164,9,87
137190164,11,101
137190164,1,82
137190164,44,78
137190164,1,156
137190164,2,155
137190164,3,154
137190164,2,136
137190164,11,135
137190164,7,137
137190164,2,134
137190164,1,115
137190164,2,89
137190164,4,95
137190164,1,94
137190164,3,140
137190164,1,138
137190164,3,125
137190164,2,122
137190164,5,112
137190164,2,114
137190164,2,102
137190164,18,79
137190164,1,143
137190164,8,141
137190164,1,103
137190164,3,93
137190164,13,85
137190164,3,121
137190164,15,86
1814285,1,-22
1814285,2,-40
1814285,2,62
1814285,3,43
1814285,2,26
168589083,11,124
168589083,13,111
168589083,5,109
168589083,14,110
168589083,8,156
168589083,1,134
168589083,1,131
168589083,9,123
168589083,4,118
168589083,2,115
168589083,5,149
168589083,11,147
168589083,13,146
168589083,1,136
168589083,1,135
168589083,2,114
168589083,7,112
168589083,6,155
168589083,8,148
168589083,5,145
14579123,1,142
14579123,3,22
14579123,1,21
14579123,6,-24
14579123,1,141
14579123,2,23
14579123,5,17
14579123,5,16
14579123,1,-14
